job_name,job_path,job_group,coverage_strategy,result_group,generated_sequence,valid_sequence,stage_viable,invalid_stage_count,invalid_stages,valid_stage_count,total_stage_count,condition_id,pair_id,run_type,agent_a_type,agent_b_plugin,agent_b_model,agent_b_llm_size,agent_b_model_slot,agent_b_model_role,matrix_family,model_profile,model_provider,test_case_key,scenario_key,start_station,destination_station,start_time_min,persona_key,agent_a_audio_persona,agent_b_audio_persona,speech_pattern_key,configured_tts_engine,effective_tts_engine,configured_asr_engine,effective_asr_engine,asr_beam_size,network_seed,speech_performance_band,speech_performance_rank,model_param_key,objective_mode,iteration,dialogue_stagnation_limit,transfer_tolerance,channel_noise_snr_db,channel_gain_db,channel_clip_threshold,channel_dropout_rate,parameter_values_json
userlm8b_transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/userlm,82,70,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-1e47ee090d-A,P-1e47ee090d,audio_variant,userlm,llm,google/gemma-2-2b-it,medium,medium3,gemma_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_architecture_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/userlm,83,71,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-1e47ee090d-T,P-1e47ee090d,text_only,userlm,llm,google/gemma-2-2b-it,medium,medium3,gemma_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_architecture_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/userlm,84,72,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-1e47ee090d-A,P-1e47ee090d,audio_variant,userlm,llm,google/gemma-2-2b-it,medium,medium3,gemma_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_architecture_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,1,1,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-QQ4I2-DEFAU-MED-I0-bff4e1e53c-T,P-bff4e1e53c,text_only,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,2,2,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-QQ4I2-DEFAU-MED-I0-bff4e1e53c-A,P-bff4e1e53c,audio_variant,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,3,,False,4,1;2;3;4,0,4,C-MPCC-CAR-MC-PIP-FWH-QQ4I2-DEFAU-MED-I0-48124f0b50-T,P-48124f0b50,text_only,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,crowd_averse_rider,neutral_caller,clear_operator,mostly_clean,piper,file,faster_whisper,file,11,77,nominal,2,temp0.7,shortest_valid_route_with_constraints,0,3,2,30.0,-2.0,0.95,0.005,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 11, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.86, ""channel_clip_threshold"": 0.95, ""channel_dropout_rate"": 0.005, ""channel_gain_db"": -2.0, ""channel_noise_snr_db"": 30.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 22.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""nominal"", ""speech_performance_profile_key"": ""nominal"", ""speech_performance_rank"": 2, ""transfer_tolerance"": 2}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,4,,False,4,1;2;3;4,0,4,C-MPCC-CAR-MC-PIP-FWH-QQ4I2-DEFAU-MED-I0-48124f0b50-A,P-48124f0b50,audio_variant,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,crowd_averse_rider,neutral_caller,clear_operator,mostly_clean,piper,piper,faster_whisper,faster_whisper,11,77,nominal,2,temp0.7,shortest_valid_route_with_constraints,0,3,2,30.0,-2.0,0.95,0.005,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 11, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.86, ""channel_clip_threshold"": 0.95, ""channel_dropout_rate"": 0.005, ""channel_gain_db"": -2.0, ""channel_noise_snr_db"": 30.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 22.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""nominal"", ""speech_performance_profile_key"": ""nominal"", ""speech_performance_rank"": 2, ""transfer_tolerance"": 2}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,5,3,True,0,,4,4,C-MPCC-DST-HESIT-PIP-VOS-QQ4I2-DEFAU-MED-I0-5a4fcb2208-T,P-5a4fcb2208,text_only,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,delay_sensitive_traveler,degraded_caller,degraded_operator,hesitant,piper,file,vosk,file,6,42,challenging,1,nucleus0.9,shortest_valid_route_with_constraints,0,3,2,15.0,-6.0,0.7,0.04,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 6, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.92, ""channel_clip_threshold"": 0.7, ""channel_dropout_rate"": 0.04, ""channel_gain_db"": -6.0, ""channel_noise_snr_db"": 15.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 16.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""challenging"", ""speech_performance_profile_key"": ""challenging"", ""speech_performance_rank"": 1, ""transfer_tolerance"": 2}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,6,4,True,0,,4,4,C-MPCC-DST-HESIT-PIP-VOS-QQ4I2-DEFAU-MED-I0-5a4fcb2208-A,P-5a4fcb2208,audio_variant,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,delay_sensitive_traveler,degraded_caller,degraded_operator,hesitant,piper,piper,vosk,vosk,6,42,challenging,1,nucleus0.9,shortest_valid_route_with_constraints,0,3,2,15.0,-6.0,0.7,0.04,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 6, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.92, ""channel_clip_threshold"": 0.7, ""channel_dropout_rate"": 0.04, ""channel_gain_db"": -6.0, ""channel_noise_snr_db"": 15.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 16.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""challenging"", ""speech_performance_profile_key"": ""challenging"", ""speech_performance_rank"": 1, ""transfer_tolerance"": 2}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,7,,False,4,1;2;3;4,0,4,C-MPCC-RAN-SC-PIP-FWH-QQ4I2-DEFAU-MED-I0-83877ec4dc-T,P-83877ec4dc,text_only,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,risk_averse_novice,barely_understandable_caller,barely_understandable_operator,severe_channel,piper,file,faster_whisper,file,1,77,floor,0,greedy,shortest_valid_route_with_constraints,0,2,1,5.0,-12.0,0.35,0.15,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 1, ""asr_domain_normalization_enabled"": false, ""asr_domain_similarity_threshold"": 0.98, ""channel_clip_threshold"": 0.35, ""channel_dropout_rate"": 0.15, ""channel_gain_db"": -12.0, ""channel_noise_snr_db"": 5.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 10.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""floor"", ""speech_performance_profile_key"": ""floor"", ""speech_performance_rank"": 0, ""transfer_tolerance"": 1}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,8,,False,4,1;2;3;4,0,4,C-MPCC-RAN-SC-PIP-FWH-QQ4I2-DEFAU-MED-I0-83877ec4dc-A,P-83877ec4dc,audio_variant,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,risk_averse_novice,barely_understandable_caller,barely_understandable_operator,severe_channel,piper,piper,faster_whisper,faster_whisper,1,77,floor,0,greedy,shortest_valid_route_with_constraints,0,2,1,5.0,-12.0,0.35,0.15,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 1, ""asr_domain_normalization_enabled"": false, ""asr_domain_similarity_threshold"": 0.98, ""channel_clip_threshold"": 0.35, ""channel_dropout_rate"": 0.15, ""channel_gain_db"": -12.0, ""channel_noise_snr_db"": 5.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 10.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""floor"", ""speech_performance_profile_key"": ""floor"", ""speech_performance_rank"": 0, ""transfer_tolerance"": 1}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,9,5,True,0,,4,4,C-MT-FC-CLEAN-PIP-FWH-QQ4I2-DEFAU-MED-I0-2074e3d8ae-T,P-2074e3d8ae,text_only,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,faster_whisper,file,16,42,ceiling,3,nucleus0.9,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,10,6,True,0,,4,4,C-MT-FC-CLEAN-PIP-FWH-QQ4I2-DEFAU-MED-I0-2074e3d8ae-A,P-2074e3d8ae,audio_variant,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,faster_whisper,faster_whisper,16,42,ceiling,3,nucleus0.9,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,11,7,True,0,,4,4,C-MT-CAR-MC-PIP-VOS-QQ4I2-DEFAU-MED-I0-e7ffbdcbf1-T,P-e7ffbdcbf1,text_only,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,crowd_averse_rider,neutral_caller,clear_operator,mostly_clean,piper,file,vosk,file,11,77,nominal,2,temp0.7,shortest_valid_route_with_constraints,0,2,2,30.0,-2.0,0.95,0.005,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 11, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.86, ""channel_clip_threshold"": 0.95, ""channel_dropout_rate"": 0.005, ""channel_gain_db"": -2.0, ""channel_noise_snr_db"": 30.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 22.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""nominal"", ""speech_performance_profile_key"": ""nominal"", ""speech_performance_rank"": 2, ""transfer_tolerance"": 2}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,12,8,True,0,,4,4,C-MT-CAR-MC-PIP-VOS-QQ4I2-DEFAU-MED-I0-e7ffbdcbf1-A,P-e7ffbdcbf1,audio_variant,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,crowd_averse_rider,neutral_caller,clear_operator,mostly_clean,piper,piper,vosk,vosk,11,77,nominal,2,temp0.7,shortest_valid_route_with_constraints,0,2,2,30.0,-2.0,0.95,0.005,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 11, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.86, ""channel_clip_threshold"": 0.95, ""channel_dropout_rate"": 0.005, ""channel_gain_db"": -2.0, ""channel_noise_snr_db"": 30.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 22.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""nominal"", ""speech_performance_profile_key"": ""nominal"", ""speech_performance_rank"": 2, ""transfer_tolerance"": 2}"
userlm8b_transformers_medium_qwen3_4b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\medium\04-qwen3-4b.job,medium,pairwise,02-medium-qwen3-4b/userlm,13,9,True,0,,4,4,C-MT-DST-HESIT-PIP-VOS-QQ4I2-DEFAU-MED-I0-a4a75229a0-T,P-a4a75229a0,text_only,userlm,llm,Qwen/Qwen3-4B-Instruct-2507,medium,medium4,newer_qwen_instruction_contrast,userlm_8b_agent_b_model_comparison_v2,qwen3_4b_instruct_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,delay_sensitive_traveler,degraded_caller,degraded_operator,hesitant,piper,file,vosk,file,6,42,challenging,1,temp0.7,shortest_valid_route_with_constraints,0,3,1,15.0,-6.0,0.7,0.04,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""newer_qwen_instruction_contrast"", ""agent_b_model_slot"": ""medium4"", ""asr_beam_size"": 6, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.92, ""channel_clip_threshold"": 0.7, ""channel_dropout_rate"": 0.04, ""channel_gain_db"": -6.0, ""channel_noise_snr_db"": 15.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 16.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""challenging"", ""speech_performance_profile_key"": ""challenging"", ""speech_performance_rank"": 1, ""transfer_tolerance"": 1}"
