agent_a_type,agent_b_model,agent_b_llm_size,tts_engine,asr_engine,scenario_key,persona_key,speech_pattern_key,run_type,asr_beam_size,network_seed,agent_a_audio_persona,agent_b_audio_persona,speech_performance_band,transfer_tolerance,dialogue_stagnation_limit,planned_condition_count,observed_condition_count,completed_condition_count,interrupted_condition_count,not_started_condition_count,successful_condition_count,task_success_rate_completed,source_runs
userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,crowded_event_exit,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_015221_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,crowded_event_exit,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_015058_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,midday_transfer,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_015316_b-n0001_02
userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,midday_transfer,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_015156_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,morning_peak_cross_city,focused_commuter,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_020303_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_020140_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,airport_connection,crowd_averse_rider,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_004449_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,airport_connection,crowd_averse_rider,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_004329_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,crowded_event_exit,crowd_averse_rider,mostly_clean,audio_variant,11,77,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_015503_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,crowded_event_exit,crowd_averse_rider,mostly_clean,text_only,11,77,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_015344_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,crowded_event_exit,risk_averse_novice,severe_channel,audio_variant,1,77,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_020019_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,crowded_event_exit,risk_averse_novice,severe_channel,text_only,1,77,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_015900_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,midday_transfer,crowd_averse_rider,mostly_clean,audio_variant,11,77,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_015556_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,midday_transfer,crowd_averse_rider,mostly_clean,text_only,11,77,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_015438_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,midday_transfer,delay_sensitive_traveler,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_015833_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,midday_transfer,delay_sensitive_traveler,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_015714_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,midday_transfer,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_021109_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,midday_transfer,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_020948_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,midday_transfer,risk_averse_novice,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_020111_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,midday_transfer,risk_averse_novice,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_015954_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,crowd_averse_rider,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_015558_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,crowd_averse_rider,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_015438_b-n0001_02
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,crowd_averse_rider,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_015838_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,crowd_averse_rider,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_015718_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,crowd_averse_rider,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_020118_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,crowd_averse_rider,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_015958_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_020403_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_020239_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_015038_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_014917_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_004447_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_004326_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_015313_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_015153_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,13,13,0,13,0,0,,20260712_004453_b-n0001;20260712_020359_b-n0001;20260712_020359_b-n0001_02;20260712_020545_b-n0001;20260712_020645_b-n0001;20260712_020828_b-n0001;20260712_020930_b-n0001;20260712_021215_b-n0001;20260712_021350_b-n0001;20260712_021500_b-n0001;20260712_021634_b-n0001;20260712_021755_b-n0001_02;20260712_021916_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,13,13,0,13,0,0,,20260712_004330_b-n0001;20260712_020232_b-n0001;20260712_020233_b-n0001;20260712_020424_b-n0001;20260712_020524_b-n0001;20260712_020706_b-n0001;20260712_020807_b-n0001;20260712_021053_b-n0001;20260712_021230_b-n0001;20260712_021339_b-n0001;20260712_021512_b-n0001;20260712_021630_b-n0001;20260712_021755_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,focused_commuter,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_004448_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,focused_commuter,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_004326_b-n0001_02
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,focused_commuter,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_015316_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,focused_commuter,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_015154_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,risk_averse_novice,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_015553_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,risk_averse_novice,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_015432_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,risk_averse_novice,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_020110_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,risk_averse_novice,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_015952_b-n0001
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,risk_averse_novice,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_015833_b-n0001_02
userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,morning_peak_cross_city,risk_averse_novice,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_015713_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,crowded_event_exit,delay_sensitive_traveler,hesitant,audio_variant,6,77,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_005558_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,crowded_event_exit,delay_sensitive_traveler,hesitant,text_only,6,77,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_005434_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,crowded_event_exit,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_005026_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,crowded_event_exit,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_004904_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,midday_transfer,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_005324_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,midday_transfer,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_005158_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,morning_peak_cross_city,focused_commuter,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_010140_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_010012_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,airport_connection,crowd_averse_rider,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_004746_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,airport_connection,crowd_averse_rider,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_004608_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,crowded_event_exit,crowd_averse_rider,mostly_clean,audio_variant,11,77,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_005312_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,crowded_event_exit,crowd_averse_rider,mostly_clean,text_only,11,77,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_005149_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,crowded_event_exit,risk_averse_novice,severe_channel,audio_variant,1,77,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_005847_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,crowded_event_exit,risk_averse_novice,severe_channel,text_only,1,77,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_005723_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,midday_transfer,crowd_averse_rider,mostly_clean,audio_variant,11,77,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_005620_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,midday_transfer,crowd_averse_rider,mostly_clean,text_only,11,77,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_005448_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,midday_transfer,delay_sensitive_traveler,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_005913_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,midday_transfer,delay_sensitive_traveler,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_005748_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,midday_transfer,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_011122_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,midday_transfer,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_010954_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,midday_transfer,risk_averse_novice,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_010212_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,midday_transfer,risk_averse_novice,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_010046_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,crowd_averse_rider,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_005357_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,crowd_averse_rider,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_005226_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,crowd_averse_rider,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_005650_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,crowd_averse_rider,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_005524_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,crowd_averse_rider,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_005941_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,crowd_averse_rider,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_005815_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_010238_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_010108_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_005033_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_004910_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_010430_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_010304_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_010719_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_010555_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,13,13,0,13,0,0,,20260712_004748_b-n0001;20260712_010514_b-n0001;20260712_010533_b-n0001;20260712_010808_b-n0001;20260712_010826_b-n0001;20260712_011102_b-n0001;20260712_011354_b-n0001;20260712_011411_b-n0001;20260712_011648_b-n0001;20260712_011708_b-n0001;20260712_011808_b-n0001;20260712_011934_b-n0001;20260712_012011_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,13,13,0,13,0,0,,20260712_004611_b-n0001;20260712_010338_b-n0001;20260712_010404_b-n0001;20260712_010640_b-n0001;20260712_010701_b-n0001;20260712_010935_b-n0001;20260712_011228_b-n0001;20260712_011246_b-n0001;20260712_011521_b-n0001;20260712_011539_b-n0001;20260712_011646_b-n0001;20260712_011811_b-n0001;20260712_011839_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,focused_commuter,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_004750_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,focused_commuter,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_004615_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,focused_commuter,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_005050_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,focused_commuter,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260712_004914_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,risk_averse_novice,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_011007_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,risk_averse_novice,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260712_010843_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,risk_averse_novice,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_011524_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,risk_averse_novice,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260712_011404_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,risk_averse_novice,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_011247_b-n0001
userlm,Qwen2.5-7B-Instruct,large,piper,vosk,morning_peak_cross_city,risk_averse_novice,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260712_011128_b-n0001
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,airport_connection,delay_sensitive_traveler,clean,audio_variant,1,42,high_clarity_caller,clear_operator,custom,,,3,0,0,0,3,0,,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,airport_connection,delay_sensitive_traveler,clean,text_only,1,42,high_clarity_caller,clear_operator,custom,,,3,0,0,0,3,0,,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,airport_connection,delay_sensitive_traveler,hesitant,audio_variant,6,29,hesitant_caller,degraded_operator,custom,,,3,0,0,0,3,0,,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,airport_connection,delay_sensitive_traveler,hesitant,text_only,6,29,hesitant_caller,degraded_operator,custom,,,3,0,0,0,3,0,,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,airport_connection,delay_sensitive_traveler,noisy_station,audio_variant,1,29,high_clarity_caller,clear_operator,custom,,,3,0,0,0,3,0,,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,airport_connection,delay_sensitive_traveler,noisy_station,text_only,1,29,high_clarity_caller,clear_operator,custom,,,3,0,0,0,3,0,,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,late_event,verbose_planner,clean,audio_variant,6,29,high_clarity_caller,degraded_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,late_event,verbose_planner,clean,text_only,6,29,high_clarity_caller,degraded_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,late_event,verbose_planner,hesitant,audio_variant,1,29,hesitant_caller,clear_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,late_event,verbose_planner,hesitant,text_only,1,29,hesitant_caller,clear_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,late_event,verbose_planner,noisy_station,audio_variant,6,42,high_clarity_caller,clear_operator,custom,,,3,1,0,1,2,0,,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,late_event,verbose_planner,noisy_station,text_only,6,42,high_clarity_caller,clear_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,midday_transfer,distracted_multitasker,clean,audio_variant,1,29,high_clarity_caller,degraded_operator,custom,,,3,0,0,0,3,0,,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,midday_transfer,distracted_multitasker,clean,audio_variant,6,29,hesitant_caller,clear_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,midday_transfer,distracted_multitasker,clean,text_only,1,29,high_clarity_caller,degraded_operator,custom,,,3,0,0,0,3,0,,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,midday_transfer,distracted_multitasker,clean,text_only,6,29,hesitant_caller,clear_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,midday_transfer,distracted_multitasker,hesitant,audio_variant,1,42,high_clarity_caller,clear_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,midday_transfer,distracted_multitasker,hesitant,text_only,1,42,high_clarity_caller,clear_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,midday_transfer,distracted_multitasker,noisy_station,audio_variant,1,29,hesitant_caller,clear_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
