source_run,source_path,condition_id,condition_state,run_type,pair_id,model_comparison_condition_key,scenario_key,persona_key,speech_pattern_key,speech_performance_band,agent_a_type,agent_a_audio_persona,agent_b_audio_persona,agent_b_model,agent_b_llm_size,agent_b_model_role,model_param_key,objective_mode,iteration,tts_engine,asr_engine,asr_beam_size,network_seed,transfer_tolerance,dialogue_stagnation_limit,outcome,task_success,stop_reason,route_valid,destination_reached,route_duration_min,duration_limit_min,optimal_duration_min,duration_gap_min,constraints_satisfied,constraints_total,candidates_compared,route_revisions,turn_count,runtime_sec,selected_route,optimal_route,source_event_file
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MPCC-FC-CLEAN-PIP-FWH-BHUGG-DEFAU-MED-I0-4a5d36aaab-A,not_started,audio_variant,P-4a5d36aaab,MC-cbadefe825e9,morning_peak_cross_city,focused_commuter,clean,custom,userlm,high_clarity_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-MED-I0-c0ea49855d-T,not_started,text_only,P-c0ea49855d,MC-d67fe3981e3d,morning_peak_cross_city,focused_commuter,hesitant,custom,userlm,hesitant_caller,degraded_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,42,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-MED-I0-c0ea49855d-A,not_started,audio_variant,P-c0ea49855d,MC-40a23b067c0d,morning_peak_cross_city,focused_commuter,hesitant,custom,userlm,hesitant_caller,degraded_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,42,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-MED-I0-2c17976def-T,not_started,text_only,P-2c17976def,MC-224635e1ba26,morning_peak_cross_city,focused_commuter,noisy_station,custom,userlm,high_clarity_caller,degraded_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,42,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-MED-I0-2c17976def-A,not_started,audio_variant,P-2c17976def,MC-50f4b38d223e,morning_peak_cross_city,focused_commuter,noisy_station,custom,userlm,high_clarity_caller,degraded_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,42,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-MED-I0-620f28c5be-T,not_started,text_only,P-620f28c5be,MC-f01a5092b6a7,midday_transfer,distracted_multitasker,clean,custom,userlm,hesitant_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-MED-I0-620f28c5be-A,not_started,audio_variant,P-620f28c5be,MC-8dd243ba335e,midday_transfer,distracted_multitasker,clean,custom,userlm,hesitant_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-MED-I0-2127dc66ed-T,not_started,text_only,P-2127dc66ed,MC-5e1e7a00d888,midday_transfer,distracted_multitasker,hesitant,custom,userlm,high_clarity_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,42,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-MED-I0-2127dc66ed-A,not_started,audio_variant,P-2127dc66ed,MC-783cb261f5aa,midday_transfer,distracted_multitasker,hesitant,custom,userlm,high_clarity_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,42,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-MED-I0-bd6e8b1dc3-T,not_started,text_only,P-bd6e8b1dc3,MC-4bb3cd7fa138,midday_transfer,distracted_multitasker,noisy_station,custom,userlm,hesitant_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-MED-I0-bd6e8b1dc3-A,not_started,audio_variant,P-bd6e8b1dc3,MC-235068460bf0,midday_transfer,distracted_multitasker,noisy_station,custom,userlm,hesitant_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-LE-VP-CLEAN-PIP-FWH-BHUGG-DEFAU-MED-I0-d71353e8b9-T,not_started,text_only,P-d71353e8b9,MC-c442d24ce7a4,late_event,verbose_planner,clean,custom,userlm,high_clarity_caller,degraded_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-LE-VP-CLEAN-PIP-FWH-BHUGG-DEFAU-MED-I0-d71353e8b9-A,not_started,audio_variant,P-d71353e8b9,MC-1edd459cdfe5,late_event,verbose_planner,clean,custom,userlm,high_clarity_caller,degraded_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-LE-VP-HESIT-PIP-FWH-BHUGG-DEFAU-MED-I0-77e69441de-T,not_started,text_only,P-77e69441de,MC-eb3645bbf986,late_event,verbose_planner,hesitant,custom,userlm,hesitant_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-LE-VP-HESIT-PIP-FWH-BHUGG-DEFAU-MED-I0-77e69441de-A,not_started,audio_variant,P-77e69441de,MC-42ded2ac2fbb,late_event,verbose_planner,hesitant,custom,userlm,hesitant_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-LE-VP-NS-PIP-FWH-BHUGG-DEFAU-MED-I0-2b72ce1d6c-T,not_started,text_only,P-2b72ce1d6c,MC-5584b57554ce,late_event,verbose_planner,noisy_station,custom,userlm,high_clarity_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,42,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-LE-VP-NS-PIP-FWH-BHUGG-DEFAU-MED-I0-2b72ce1d6c-A,not_started,audio_variant,P-2b72ce1d6c,MC-e04d2ef16483,late_event,verbose_planner,noisy_station,custom,userlm,high_clarity_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,42,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-AC-DST-CLEAN-PIP-FWH-BHUGG-DEFAU-MED-I0-f57299bd34-T,not_started,text_only,P-f57299bd34,MC-32e8a6f905c4,airport_connection,delay_sensitive_traveler,clean,custom,userlm,high_clarity_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,42,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-AC-DST-CLEAN-PIP-FWH-BHUGG-DEFAU-MED-I0-f57299bd34-A,not_started,audio_variant,P-f57299bd34,MC-f07c71fe285e,airport_connection,delay_sensitive_traveler,clean,custom,userlm,high_clarity_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,42,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-AC-DST-HESIT-PIP-FWH-BHUGG-DEFAU-MED-I0-380a80aa75-T,not_started,text_only,P-380a80aa75,MC-1e7345762ae2,airport_connection,delay_sensitive_traveler,hesitant,custom,userlm,hesitant_caller,degraded_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-AC-DST-HESIT-PIP-FWH-BHUGG-DEFAU-MED-I0-380a80aa75-A,not_started,audio_variant,P-380a80aa75,MC-35926d925b7b,airport_connection,delay_sensitive_traveler,hesitant,custom,userlm,hesitant_caller,degraded_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-AC-DST-NS-PIP-FWH-BHUGG-DEFAU-MED-I0-355d5698cb-T,not_started,text_only,P-355d5698cb,MC-d87bb9509fbc,airport_connection,delay_sensitive_traveler,noisy_station,custom,userlm,high_clarity_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-AC-DST-NS-PIP-FWH-BHUGG-DEFAU-MED-I0-355d5698cb-A,not_started,audio_variant,P-355d5698cb,MC-8f0eec22e4f0,airport_connection,delay_sensitive_traveler,noisy_station,custom,userlm,high_clarity_caller,clear_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-MED-I0-8569e91509-T,not_started,text_only,P-8569e91509,MC-aaa61892ecae,midday_transfer,distracted_multitasker,clean,custom,userlm,high_clarity_caller,degraded_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,29,,,,,,,,,,,,,,,,,,,,
20260706_052215_b-n0026,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\model_comparison\02-medium-phi3-mini\userlm\20260706_052215_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-MED-I0-8569e91509-A,not_started,audio_variant,P-8569e91509,MC-e72d0ec34476,midday_transfer,distracted_multitasker,clean,custom,userlm,high_clarity_caller,degraded_operator,mid2-phi3-mini,medium,model_comparison,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,29,,,,,,,,,,,,,,,,,,,,
20260707_165435_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-qwen2.5-0.5b\tinyllama\20260707_165435_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-5d781341c1-T,not_started,text_only,P-5d781341c1,MC-d53b46b1d73d,morning_peak_cross_city,focused_commuter,clean,ceiling,tinyllama,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,multilingual_small,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,,,,,,,,,,,,,,,,,,
20260707_165804_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-qwen2.5-0.5b\tinyllama\20260707_165804_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-5d781341c1-A,not_started,audio_variant,P-5d781341c1,MC-d798ec66e8bd,morning_peak_cross_city,focused_commuter,clean,ceiling,tinyllama,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,multilingual_small,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,,,,,,,,,,,,,,,,,,
20260707_165903_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-qwen2.5-0.5b\tinyllama\20260707_165903_b-n0001,C-MPCC-FC-MC-PIP-VOS-Q05-DEFAU-SML-I0-9b2219e1ee-T,not_started,text_only,P-9b2219e1ee,MC-13bfb7225e9d,morning_peak_cross_city,focused_commuter,mostly_clean,nominal,tinyllama,neutral_caller,clear_operator,Qwen2.5-0.5B-Instruct,small,multilingual_small,greedy,shortest_valid_route_with_constraints,0,piper,vosk,11,42,,,,,,,,,,,,,,,,,,,,
20260707_170004_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-qwen2.5-0.5b\tinyllama\20260707_170004_b-n0001,C-MPCC-FC-MC-PIP-VOS-Q05-DEFAU-SML-I0-9b2219e1ee-A,not_started,audio_variant,P-9b2219e1ee,MC-1f1ced1609ef,morning_peak_cross_city,focused_commuter,mostly_clean,nominal,tinyllama,neutral_caller,clear_operator,Qwen2.5-0.5B-Instruct,small,multilingual_small,greedy,shortest_valid_route_with_constraints,0,piper,vosk,11,42,,,,,,,,,,,,,,,,,,,,
20260707_165903_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-smollm2-360m\tinyllama\20260707_165903_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-S36-DEFAU-SML-I0-5459f108e4-T,not_started,text_only,P-5459f108e4,MC-d53b46b1d73d,morning_peak_cross_city,focused_commuter,clean,ceiling,tinyllama,high_clarity_caller,high_clarity_operator,SmolLM2-360M-Instruct,small,low_resource_floor,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,,,,,,,,,,,,,,,,,,
20260707_170003_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-smollm2-360m\tinyllama\20260707_170003_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-S36-DEFAU-SML-I0-5459f108e4-A,not_started,audio_variant,P-5459f108e4,MC-d798ec66e8bd,morning_peak_cross_city,focused_commuter,clean,ceiling,tinyllama,high_clarity_caller,high_clarity_operator,SmolLM2-360M-Instruct,small,low_resource_floor,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,,,,,,,,,,,,,,,,,,
20260707_162702_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-tinyllama-1.1b\tinyllama\20260707_162702_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-7799689d32-T,not_started,text_only,P-7799689d32,MC-d53b46b1d73d,morning_peak_cross_city,focused_commuter,clean,ceiling,tinyllama,high_clarity_caller,high_clarity_operator,TinyLlama-1.1B-Chat-v1.0,small,contained_baseline,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,,,,,,,,,,,,,,,,,,
20260707_162831_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-tinyllama-1.1b\tinyllama\20260707_162831_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-7799689d32-A,not_started,audio_variant,P-7799689d32,MC-d798ec66e8bd,morning_peak_cross_city,focused_commuter,clean,ceiling,tinyllama,high_clarity_caller,high_clarity_operator,TinyLlama-1.1B-Chat-v1.0,small,contained_baseline,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,,,,,,,,,,,,,,,,,,
20260707_163001_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-tinyllama-1.1b\tinyllama\20260707_163001_b-n0001,C-MPCC-FC-MC-PIP-VOS-TL1-DEFAU-SML-I0-130c6c97b9-T,not_started,text_only,P-130c6c97b9,MC-13bfb7225e9d,morning_peak_cross_city,focused_commuter,mostly_clean,nominal,tinyllama,neutral_caller,clear_operator,TinyLlama-1.1B-Chat-v1.0,small,contained_baseline,greedy,shortest_valid_route_with_constraints,0,piper,vosk,11,42,,,,,,,,,,,,,,,,,,,,
20260707_163131_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-tinyllama-1.1b\tinyllama\20260707_163131_b-n0001,C-MPCC-FC-MC-PIP-VOS-TL1-DEFAU-SML-I0-130c6c97b9-A,not_started,audio_variant,P-130c6c97b9,MC-1f1ced1609ef,morning_peak_cross_city,focused_commuter,mostly_clean,nominal,tinyllama,neutral_caller,clear_operator,TinyLlama-1.1B-Chat-v1.0,small,contained_baseline,greedy,shortest_valid_route_with_constraints,0,piper,vosk,11,42,,,,,,,,,,,,,,,,,,,,
20260707_165103_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-tinyllama-1.1b\tinyllama\20260707_165103_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-f6b15d7296-T,not_started,text_only,P-f6b15d7296,MC-d53dc89d532d,morning_peak_cross_city,focused_commuter,hesitant,challenging,tinyllama,degraded_caller,degraded_operator,TinyLlama-1.1B-Chat-v1.0,small,contained_baseline,greedy,shortest_valid_route_with_constraints,0,piper,vosk,6,42,,,,,,,,,,,,,,,,,,,,
20260707_165435_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-tinyllama-1.1b\tinyllama\20260707_165435_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-f6b15d7296-A,not_started,audio_variant,P-f6b15d7296,MC-f46b0d0ab25d,morning_peak_cross_city,focused_commuter,hesitant,challenging,tinyllama,degraded_caller,degraded_operator,TinyLlama-1.1B-Chat-v1.0,small,contained_baseline,greedy,shortest_valid_route_with_constraints,0,piper,vosk,6,42,,,,,,,,,,,,,,,,,,,,
20260707_165604_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-tinyllama-1.1b\tinyllama\20260707_165604_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-86f231d3c6-T,not_started,text_only,P-86f231d3c6,MC-626d7f82e977,morning_peak_cross_city,focused_commuter,severe_channel,floor,tinyllama,barely_understandable_caller,barely_understandable_operator,TinyLlama-1.1B-Chat-v1.0,small,contained_baseline,greedy,shortest_valid_route_with_constraints,0,piper,vosk,1,42,,,,,,,,,,,,,,,,,,,,
20260707_165704_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\01-small-tinyllama-1.1b\tinyllama\20260707_165704_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-86f231d3c6-A,not_started,audio_variant,P-86f231d3c6,MC-f5b29e92e8a8,morning_peak_cross_city,focused_commuter,severe_channel,floor,tinyllama,barely_understandable_caller,barely_understandable_operator,TinyLlama-1.1B-Chat-v1.0,small,contained_baseline,greedy,shortest_valid_route_with_constraints,0,piper,vosk,1,42,,,,,,,,,,,,,,,,,,,,
20260707_163901_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\02-medium-gemma2-2b\tinyllama\20260707_163901_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-e53b73537f-T,not_started,text_only,P-e53b73537f,MC-d53b46b1d73d,morning_peak_cross_city,focused_commuter,clean,ceiling,tinyllama,high_clarity_caller,high_clarity_operator,gemma-2-2b-it,medium,gemma_family_contrast,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,,,,,,,,,,,,,,,,,,
20260707_164001_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\02-medium-gemma2-2b\tinyllama\20260707_164001_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-e53b73537f-A,not_started,audio_variant,P-e53b73537f,MC-d798ec66e8bd,morning_peak_cross_city,focused_commuter,clean,ceiling,tinyllama,high_clarity_caller,high_clarity_operator,gemma-2-2b-it,medium,gemma_family_contrast,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,,,,,,,,,,,,,,,,,,
20260707_164101_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\02-medium-gemma2-2b\tinyllama\20260707_164101_b-n0001,C-MPCC-FC-MC-PIP-VOS-GG22I-DEFAU-MED-I0-681c766046-T,not_started,text_only,P-681c766046,MC-13bfb7225e9d,morning_peak_cross_city,focused_commuter,mostly_clean,nominal,tinyllama,neutral_caller,clear_operator,gemma-2-2b-it,medium,gemma_family_contrast,greedy,shortest_valid_route_with_constraints,0,piper,vosk,11,42,,,,,,,,,,,,,,,,,,,,
20260707_164232_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\02-medium-gemma2-2b\tinyllama\20260707_164232_b-n0001,C-MPCC-FC-MC-PIP-VOS-GG22I-DEFAU-MED-I0-681c766046-A,not_started,audio_variant,P-681c766046,MC-1f1ced1609ef,morning_peak_cross_city,focused_commuter,mostly_clean,nominal,tinyllama,neutral_caller,clear_operator,gemma-2-2b-it,medium,gemma_family_contrast,greedy,shortest_valid_route_with_constraints,0,piper,vosk,11,42,,,,,,,,,,,,,,,,,,,,
20260707_164403_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\02-medium-gemma2-2b\tinyllama\20260707_164403_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-GG22I-DEFAU-MED-I0-bff45a6c9e-T,not_started,text_only,P-bff45a6c9e,MC-d53dc89d532d,morning_peak_cross_city,focused_commuter,hesitant,challenging,tinyllama,degraded_caller,degraded_operator,gemma-2-2b-it,medium,gemma_family_contrast,greedy,shortest_valid_route_with_constraints,0,piper,vosk,6,42,,,,,,,,,,,,,,,,,,,,
20260707_164503_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\02-medium-gemma2-2b\tinyllama\20260707_164503_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-GG22I-DEFAU-MED-I0-bff45a6c9e-A,not_started,audio_variant,P-bff45a6c9e,MC-f46b0d0ab25d,morning_peak_cross_city,focused_commuter,hesitant,challenging,tinyllama,degraded_caller,degraded_operator,gemma-2-2b-it,medium,gemma_family_contrast,greedy,shortest_valid_route_with_constraints,0,piper,vosk,6,42,,,,,,,,,,,,,,,,,,,,
20260707_164733_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\02-medium-gemma2-2b\tinyllama\20260707_164733_b-n0001,C-MPCC-FC-SC-PIP-VOS-GG22I-DEFAU-MED-I0-5df0bbb699-T,not_started,text_only,P-5df0bbb699,MC-626d7f82e977,morning_peak_cross_city,focused_commuter,severe_channel,floor,tinyllama,barely_understandable_caller,barely_understandable_operator,gemma-2-2b-it,medium,gemma_family_contrast,greedy,shortest_valid_route_with_constraints,0,piper,vosk,1,42,,,,,,,,,,,,,,,,,,,,
20260707_164902_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\02-medium-gemma2-2b\tinyllama\20260707_164902_b-n0001,C-MPCC-FC-SC-PIP-VOS-GG22I-DEFAU-MED-I0-5df0bbb699-A,not_started,audio_variant,P-5df0bbb699,MC-f5b29e92e8a8,morning_peak_cross_city,focused_commuter,severe_channel,floor,tinyllama,barely_understandable_caller,barely_understandable_operator,gemma-2-2b-it,medium,gemma_family_contrast,greedy,shortest_valid_route_with_constraints,0,piper,vosk,1,42,,,,,,,,,,,,,,,,,,,,
20260707_163901_b-n0001,C:\Users\sende\PycharmProjects\MiniLlama\results\agent_b\transformers\02-medium-phi3-mini\tinyllama\20260707_163901_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2da04a25a9-T,not_started,text_only,P-2da04a25a9,MC-d53b46b1d73d,morning_peak_cross_city,focused_commuter,clean,ceiling,tinyllama,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,reasoning_family_contrast,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,,,,,,,,,,,,,,,,,,
